App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current_Ver,Android_Ver
EK Platinum,LIFESTYLE,3.8,52,10.0,10000.0,Free,0.0,Everyone,Lifestyle,2017-12-26,0.0,4.0 and up
EBPC,EVENTS,5.0,3,30.0,500.0,Free,0.0,Everyone,Events,2018-07-02,0.0,5.1 and up
Ek Maratha,SOCIAL,4.8,725,3.7,10000.0,Free,0.0,Teen,Social,2016-10-12,0.0,2.2 and up
Ek Onkar,FAMILY,4.9,107,18.0,10000.0,Free,0.0,Everyone,Entertainment,2016-04-03,1.3,4.0 and up
Racing Moto,GAME,4.3,697805,7.4,50000000.0,Free,0.0,Everyone,Racing,2018-07-03,0.0,3.0 and up
Pyaar Ek Dhoka,FAMILY,5.0,18,1.3,50.0,Free,0.0,Everyone,Casual,2018-02-13,1.0,4.3 and up
Duaa Ek Ibaadat,BOOKS_AND_REFERENCE,4.9,122,26.0,5000.0,Free,0.0,Everyone,Books & Reference,2016-04-10,1.5,2.2 and up
Ek Onkar Mantras,LIFESTYLE,4.9,82,5.0,5000.0,Free,0.0,Everyone,Lifestyle,2016-08-07,1.0,4.1 and up
AFCFE,TOOLS,4.9,19,3.3,500.0,Free,0.0,Everyone,Tools,2018-06-15,1.8,2.1 and up
ROEO,FAMILY,4.5,6,3.9,1000.0,Free,0.0,Everyone,Entertainment,2017-05-31,1.0,4.0.3 and up
EKABS2-THS,FAMILY,4.5,28,5.6,1000.0,Free,0.0,Teen,Entertainment,2018-07-20,1.3,5.0 and up
EBNKD,FAMILY,5.0,10,3.0,10000.0,Free,0.0,Everyone,Entertainment,2017-06-26,0.0,4.0 and up
Hum Ek Hain 2.02,SOCIAL,5.0,2,1.8,10.0,Free,0.0,Teen,Social,2018-03-18,1.0,5.0 and up
EKABS3-THS,FAMILY,3.0,1,5.8,100.0,Free,0.0,Teen,Entertainment,2018-07-21,1.1,5.0 and up
SB-SME,PRODUCTIVITY,4.9,42,38.0,1000.0,Free,0.0,Everyone,Productivity,2018-05-26,1.4,4.0 and up
Ek Vote,PRODUCTIVITY,5.0,43,6.2,500.0,Free,0.0,Everyone,Productivity,2017-11-07,1.1,4.0.3 and up
AEH-AM,MEDICAL,5.0,2,11.0,100.0,Free,0.0,Everyone,Medical,2018-05-23,0.0,4.1 and up
APCT,FAMILY,4.1,182363,62.0,10000000.0,Free,0.0,Everyone,Simulation,2018-07-27,0.0,4.1 and up
Ek Kauwa Pyasa Tha,FAMILY,4.1,35,3.1,50000.0,Free,0.0,Everyone,Entertainment,2017-06-25,0.0,4.0 and up
TRG32P,GAME,4.3,192374,56.0,10000000.0,Free,0.0,Everyone,Racing,2018-01-09,0.0,5.0 and up
VMWPAM,PHOTOGRAPHY,4.3,4871,30.0,1000000.0,Free,0.0,Everyone,Photography,2018-03-19,0.0,4.1 and up
SIM Card Info,TOOLS,4.1,4234,1.9,1000000.0,Free,0.0,Everyone,Tools,2018-05-25,0.0,4.0 and up
TEPKSLIH,FAMILY,4.7,3,2.0,1000.0,Free,0.0,Everyone,Entertainment,2017-08-10,1.0,4.1 and up
SEPCSV-RMS,FAMILY,4.9,11,4.3,5000.0,Free,0.0,Everyone,Entertainment,2018-03-08,0.0,4.0.3 and up
"Phogy, 3D Camera",PHOTOGRAPHY,4.0,35725,9.9,1000000.0,Free,0.0,Everyone,Photography,2015-02-11,1.4,4.0 and up
EQHQS(W,FAMILY,5.0,4,2.0,100.0,Free,0.0,Everyone,Entertainment,2017-10-30,1.0,4.0 and up
LOEPL,FAMILY,5.0,4,2.3,500.0,Free,0.0,Everyone,Entertainment,2016-04-23,1.0,4.0 and up
Exiled Kingdoms RPG,FAMILY,4.6,49210,99.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,2018-07-05,0.0,4.1 and up
Sabka Malik Ek Sai,SOCIAL,4.2,17,5.1,1000.0,Free,0.0,Teen,Social,2013-05-25,1.3,2.2 and up
Voice Lock Screen,LIFESTYLE,3.7,6667,2.7,1000000.0,Free,0.0,Everyone,Lifestyle,2018-04-02,0.0,4.0 and up
SGPMF-EOS,FAMILY,5.0,5,64.0,100.0,Free,0.0,Everyone,Entertainment,2018-01-19,1.1,4.4 and up
BD3HS,FAMILY,4.3,31705,49.0,5000000.0,Free,0.0,Everyone,Simulation,2017-11-06,1.7,4.1 and up
EMJ3,FAMILY,4.0,94308,79.0,10000000.0,Free,0.0,Everyone,Simulation,2016-12-25,4.2,2.3.3 and up
el,FAMILY,4.3,32405,47.0,1000000.0,Free,0.0,Everyone,Casual,2014-12-18,0.0,4.2 and up
EPL-LR,FOOD_AND_DRINK,4.0,848,25.0,100000.0,Free,0.0,Everyone,Food & Drink,2018-02-23,2.1,4.1 and up
El Chavo,FAMILY,4.0,751,49.0,10000.0,Paid,0.99,Everyone,Casual,2014-11-04,0.0,2.3 and up
EL AL Flights,TRAVEL_AND_LOCAL,3.1,1563,36.0,100000.0,Free,0.0,Everyone,Travel & Local,2018-05-24,4.3,4.2 and up
DreamStream By EL AL,TRAVEL_AND_LOCAL,3.4,595,22.0,100000.0,Free,0.0,Everyone,Travel & Local,2016-01-18,0.0,4.0 and up
LEWEC,FAMILY,4.2,6133,7.0,100000.0,Free,0.0,Everyone,Education,2015-10-01,6.2,2.3.3 and up
LMWEC,FAMILY,4.2,840,60.0,100000.0,Free,0.0,Everyone,Education,2018-06-28,1.1,4.1 and up
El Nuevo Día,NEWS_AND_MAGAZINES,4.1,8011,13.0,500000.0,Free,0.0,Everyone 10+,News & Magazines,2018-06-13,0.0,4.1 and up
ELDD3,FAMILY,4.0,20421,31.0,1000000.0,Free,0.0,Teen,Puzzle,2015-08-20,1.5,2.3 and up
LTCWEC,FAMILY,3.9,5933,60.0,1000000.0,Free,0.0,Everyone,Educational,2018-03-27,2.6,4.1 and up
El Falı,FAMILY,4.8,36968,16.0,1000000.0,Free,0.0,Everyone,Entertainment,2017-11-03,0.0,2.3 and up
ELDD2,FAMILY,4.1,3654,25.0,100000.0,Free,0.0,Teen,Puzzle,2017-04-14,0.0,4.0 and up
TV Local El Salvador,FAMILY,4.3,323,3.6,10000.0,Free,0.0,Everyone,Entertainment,2018-05-08,1.0,4.0.3 and up
TMES,FINANCE,4.3,4642,3.5,100000.0,Free,0.0,Everyone,Finance,2018-07-23,0.0,4.2 and up
Hangman,FAMILY,4.4,23302,12.0,5000000.0,Free,0.0,Everyone,Puzzle,2018-03-24,0.0,4.0 and up
El Dorado App,TRAVEL_AND_LOCAL,4.4,221,33.0,10000.0,Free,0.0,Everyone,Travel & Local,2018-04-06,2.4,4.1 and up
AECDTYR,GAME,4.5,1914,24.0,100000.0,Free,0.0,Everyone,Trivia,2018-06-29,0.0,4.0.3 and up
The translator,TOOLS,4.5,23805,4.1,1000000.0,Free,0.0,Everyone,Tools,2017-08-13,0.0,4.0.3 and up
Fernanfloo,GAME,4.8,526595,49.0,10000000.0,Free,0.0,Everyone 10+,Arcade,2018-06-26,2.9,4.0.3 and up
The dollar in mexico,FINANCE,4.5,4254,3.2,100000.0,Free,0.0,Everyone,Finance,2017-08-29,2.5,4.0 and up
Real Madrid App,SPORTS,4.6,161423,73.0,5000000.0,Free,0.0,Everyone,Sports,2018-08-01,0.0,5.0 and up
OWLIE BOO,FAMILY,4.6,834,22.0,100000.0,Free,0.0,Everyone,Puzzle;Education,2018-03-15,0.0,4.0 and up
TDTET,TOOLS,4.5,313,4.4,10000.0,Paid,1.97,Everyone,Tools,2015-03-29,4.1,1.5 and up
The Game of Life,GAME,4.4,18652,63.0,100000.0,Paid,2.99,Everyone,Board,2018-07-04,0.0,4.4 and up
The Holy Rosary,LIFESTYLE,4.7,56197,15.0,1000000.0,Free,0.0,Everyone,Lifestyle,2018-08-06,0.0,1.6 and up
WUU-SMTQ,FINANCE,4.5,80904,16.0,5000000.0,Free,0.0,Everyone,Finance,2018-07-05,5.7,4.1 and up
MGN&DSV,MAPS_AND_NAVIGATION,4.2,207440,6.4,10000000.0,Free,0.0,Everyone,Maps & Navigation,2018-07-23,0.0,4.0 and up
HAA2C3HB,MEDICAL,4.5,2923,25.0,100000.0,Paid,24.99,Everyone,Medical,2018-05-25,0.0,5.0 and up
Narcos: Cartel Wars,FAMILY,4.7,244797,52.0,5000000.0,Free,0.0,Teen,Strategy,2018-07-30,0.0,4.0.3 and up
Get 'Em,GAME,4.1,7904,21.0,500000.0,Free,0.0,Everyone 10+,Action,2016-10-26,0.0,4.0.3 and up
EM Launcher for EMUI,PERSONALIZATION,4.1,3175,2.3,500000.0,Free,0.0,Everyone,Personalization,2018-04-06,0.0,4.1 and up
BSEUHH,GAME,4.4,1218,15.0,500000.0,Free,0.0,Everyone 10+,Action,2018-03-06,0.0,2.3 and up
Connect'Em,FAMILY,4.5,49381,6.8,1000000.0,Free,0.0,Everyone,Puzzle,2018-06-25,0.0,2.0 and up
S'U2SE,GAME,3.8,2102,40.0,100000.0,Free,0.0,Everyone 10+,Action,2015-09-11,0.0,4.0.3 and up
SDSG,GAME,3.9,7972,88.0,500000.0,Free,0.0,Teen,Action,2017-08-12,56.0,4.1 and up
THP+|S,GAME,3.5,4416,59.0,500000.0,Free,0.0,Teen,Casino,2017-01-18,0.0,4.0.3 and up
EM Launcher Pro,PERSONALIZATION,4.2,35,24.0,1000.0,Paid,3.99,Everyone,Personalization,2016-04-02,1.0,4.1 and up
H–FOAASS'U,GAME,4.6,190274,46.0,5000000.0,Free,0.0,Everyone,Arcade,2018-07-09,0.0,4.1 and up
Shoot Em Down Free,FAMILY,3.7,2850,39.0,500000.0,Free,0.0,Everyone,Puzzle,2018-02-09,23.0,2.3 and up
GFKKM,FAMILY,4.4,7006,6.9,1000000.0,Free,0.0,Everyone,Education,2016-10-23,1.17,2.3 and up
Texas Hold'em Poker,GAME,3.6,12846,14.0,1000000.0,Free,0.0,Teen,Casino,2017-12-29,3.3,4.1 and up
Nuke Em All,FAMILY,3.4,2714,52.0,500000.0,Free,0.0,Mature 17+,Casual,2017-11-19,0.0,4.1 and up
PECPFNLH,GAME,4.0,21,14.0,5000.0,Paid,0.99,Everyone,Card,2017-09-10,1.3,5.0 and up
PL3TH,GAME,4.3,6143,37.0,100000.0,Free,0.0,Teen,Casino,2018-07-25,0.0,4.0.3 and up
FTHP,GAME,4.5,32831,24.0,500000.0,Free,0.0,Teen,Casino,2017-05-12,0.0,4.0.3 and up
ESLEA,FAMILY,4.4,2941,28.0,100000.0,Free,0.0,Teen,Simulation,2018-07-31,0.0,4.0.3 and up
Punch em,GAME,4.1,2208,4.4,500000.0,Free,0.0,Everyone,Arcade,2018-05-24,0.0,4.1 and up
ZP–TH,GAME,4.4,1986068,52.0,50000000.0,Free,0.0,Teen,Casino,2018-07-25,21.54,4.1 and up
BP(–STH,GAME,4.3,71468,51.0,1000000.0,Free,0.0,Teen,Card,2018-06-12,0.0,4.1 and up
WSOP–WFTH,GAME,4.5,910051,76.0,10000000.0,Free,0.0,Teen,Card,2018-08-02,0.0,4.1 and up
Connect'Em Halloween,FAMILY,4.5,6673,4.4,500000.0,Free,0.0,Everyone,Puzzle,2016-09-23,0.0,2.0 and up
THPP,GAME,4.5,114479,26.0,5000000.0,Free,0.0,Teen,Card,2017-12-20,0.0,3.0 and up
RFOS-BEUG,GAME,4.3,1489,67.0,100000.0,Free,0.0,Teen,Action,2018-05-13,0.0,4.1 and up
HC-B&TH,GAME,4.1,8608,46.0,500000.0,Free,0.0,Teen,Casino,2018-05-17,0.0,4.1 and up
PPFTHPG,GAME,4.6,14989,78.0,500000.0,Free,0.0,Teen,Card,2018-07-06,0.0,4.0.3 and up
Yoong: Kick 'Em Up!,SPORTS,4.3,7107,33.0,100000.0,Free,0.0,Everyone,Sports,2015-12-16,0.0,4.0.3 and up
Texas Holdem Poker,GAME,4.0,127831,26.0,10000000.0,Free,0.0,Teen,Card,2017-12-20,0.0,3.0 and up
L-LGT,SPORTS,4.6,200,3.0,1000.0,Paid,2.49,Everyone,Sports,2018-08-02,0.0,5.0 and up
TFTF,GAME,4.6,291941,90.0,10000000.0,Free,0.0,Everyone 10+,Action,2018-07-27,0.0,4.0.3 and up
TH&OPP,GAME,4.3,187200,28.0,10000000.0,Free,0.0,Teen,Card,2018-07-31,0.0,4.1 and up
GOP2-OPG,GAME,4.3,246538,60.0,5000000.0,Free,0.0,Teen,Card,2018-03-06,0.0,2.3 and up
S-BHS,GAME,4.2,177542,40.0,10000000.0,Free,0.0,Everyone,Arcade,2016-05-02,0.0,2.3 and up
TD-EV,SPORTS,4.5,36255,25.0,1000000.0,Free,0.0,Everyone,Sports,2018-08-01,0.0,4.1 and up
Holy Knight EN,FAMILY,4.0,26202,41.0,1000000.0,Free,0.0,Teen,Role Playing,2018-05-05,0.0,2.3 and up
EIAMF,FAMILY,3.8,6577,13.0,1000000.0,Free,0.0,Everyone,Education,2017-07-23,1.28,4.1 and up
LBPIE,FAMILY,4.0,7243,42.0,1000000.0,Free,0.0,Everyone,Education,2016-12-06,5.13,2.3 and up
AKP+E,TOOLS,4.5,57076,35.0,100000.0,Paid,4.49,Everyone,Tools,2018-07-24,0.0,4.1 and up
Edmodo,FAMILY,4.1,200214,18.0,10000000.0,Free,0.0,Everyone,Education,2018-08-06,0.0,4.0.3 and up
Learn English Daily,FAMILY,4.5,7881,53.0,500000.0,Free,0.0,Everyone,Education,2018-05-06,7.0,4.0 and up
OTBFA,COMMUNICATION,4.2,44233,31.0,10000000.0,Free,0.0,Everyone,Communication,2018-07-02,0.0,4.0.3 and up
N-LNBNLN,NEWS_AND_MAGAZINES,4.4,291901,4.3,10000000.0,Free,0.0,Mature 17+,News & Magazines,2018-07-20,0.0,4.1 and up
REC,FAMILY,4.0,5118,11.0,1000000.0,Free,0.0,Everyone,Education,2018-03-02,0.0,2.3 and up
HTC Sense Input - EN,TOOLS,4.3,24175,8.5,5000000.0,Free,0.0,Everyone,Tools,2015-10-30,0.0,5.0 and up
BLL-SE&M,FAMILY,4.3,207294,21.0,10000000.0,Free,0.0,Everyone 10+,Education,2018-08-01,0.0,5.0 and up
GK-EGT&G,PRODUCTIVITY,4.4,162831,43.0,5000000.0,Free,0.0,Everyone,Productivity,2018-08-01,0.0,4.1 and up
EAB-L,FAMILY,4.0,10773,10.0,1000000.0,Free,0.0,Everyone,Education,2017-11-29,8.02,4.1 and up
LT3EW,FAMILY,4.7,61600,3.4,1000000.0,Free,0.0,Everyone,Education,2018-02-24,3.1,2.3 and up
Chess Free,GAME,4.5,1375988,15.0,50000000.0,Free,0.0,Everyone,Board,2018-06-07,2.72,4.1 and up
ODOE:F,BOOKS_AND_REFERENCE,4.1,364452,7.1,10000000.0,Free,0.0,Everyone,Books & Reference,2018-07-11,0.0,4.1 and up
ETHD,BOOKS_AND_REFERENCE,4.1,71328,11.0,5000000.0,Free,0.0,Everyone,Books & Reference,2017-06-11,0.0,4.0.3 and up
EO.TRADE - Coin sale,FINANCE,4.3,95,1.5,10000.0,Free,0.0,Everyone,Finance,2018-06-05,0.3,4.0.3 and up
EO Network,BUSINESS,3.5,13,21.0,1000.0,Free,0.0,Teen,Business,2017-09-20,0.0,4.4 and up
The EO Bar,HEALTH_AND_FITNESS,4.7,416,34.0,10000.0,Paid,6.99,Everyone,Health & Fitness,2018-07-02,0.0,4.1 and up
EO Global,BUSINESS,2.6,13,8.9,1000.0,Free,0.0,Everyone,Business,2016-10-20,3.2,4.1 and up
EO SouthAsia,BUSINESS,4.2,8,19.0,100.0,Free,0.0,Teen,Business,2018-04-25,0.0,4.1 and up
EO Bijbel Open,LIFESTYLE,4.3,102,41.0,10000.0,Free,0.0,Everyone,Lifestyle,2016-11-24,0.0,4.0.3 and up
Masha and the Bear,FAMILY,4.4,15105,36.0,1000000.0,Free,0.0,Everyone,Education,2018-06-11,0.0,4.3 and up
FGMATB,FAMILY,4.3,34514,60.0,5000000.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-07-20,0.0,4.1 and up
MATBCG,FAMILY,4.1,288606,92.0,10000000.0,Free,0.0,Everyone,Adventure;Education,2018-05-08,0.0,4.0 and up
MABCD,FAMILY,4.3,151374,54.0,10000000.0,Free,0.0,Everyone,Role Playing;Brain Games,2018-06-05,0.0,4.1 and up
MATBE,FAMILY,4.5,2062,42.0,500000.0,Free,0.0,Everyone,Strategy;Education,2018-06-14,0.0,4.0 and up
MATBGFK,FAMILY,4.6,6231,31.0,1000000.0,Free,0.0,Everyone,Educational;Pretend Play,2018-07-13,2.6,4.0.3 and up
MATBJDM3GFK,FAMILY,4.6,50060,98.0,1000000.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-08-07,0.0,4.1 and up
Where's My Water?,FAMILY,4.7,188740,69.0,1000000.0,Paid,1.99,Everyone,Puzzle;Brain Games,2018-07-05,0.0,4.2 and up
Frozen Free Fall,FAMILY,4.3,1574546,37.0,50000000.0,Free,0.0,Everyone,Puzzle;Action & Adventure,2018-07-27,0.0,4.2 and up
Urban Car Simulator,FAMILY,4.2,23292,20.0,1000000.0,Free,0.0,Everyone,Simulation,2017-09-19,1.4,2.3 and up
MATBHCGFG,FAMILY,4.5,43852,77.0,10000000.0,Free,0.0,Everyone,Role Playing;Pretend Play,2018-07-19,0.0,4.1 and up
MATBPG,FAMILY,4.3,13330,73.0,1000000.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-05-24,2.0,4.1 and up
MATBEG,FAMILY,4.5,46369,33.0,10000000.0,Free,0.0,Everyone,Educational;Brain Games,2018-07-13,2.3,4.0.3 and up
Bluetooth Pair,TOOLS,3.5,1960,2.7,1000000.0,Free,0.0,Everyone,Tools,2018-08-04,2.5,4.1 and up
SCDS2,GAME,4.3,2178,57.0,500000.0,Free,0.0,Everyone,Racing,2018-03-28,1.1,4.1 and up
MATBGN,FAMILY,4.6,29155,83.0,1000000.0,Free,0.0,Everyone,Educational;Pretend Play,2018-07-26,0.0,4.1 and up
MATBCRACG,FAMILY,4.5,2200,73.0,1000000.0,Free,0.0,Everyone,Racing;Pretend Play,2018-07-23,0.0,4.1 and up
OTC-E1,FAMILY,4.4,1516,44.0,50000.0,Paid,2.99,Everyone,Role Playing,2017-11-27,0.0,4.2 and up
EP Spotter,FAMILY,3.4,9,28.0,500.0,Free,0.0,Everyone,Entertainment,2016-09-28,314007.0,4.3 and up
EP Mobile,MEDICAL,4.3,267,2.3,50000.0,Free,0.0,Everyone,Medical,2018-07-08,2.18,4.0 and up
EP RSS Reader,COMMUNICATION,3.8,4,892.0,100.0,Free,0.0,Everyone,Communication,2018-07-16,0.99,4.0.3 and up
OTC-E2,FAMILY,4.5,144,70.0,1000.0,Paid,2.99,Teen,Role Playing,2018-01-26,0.0,4.2 and up
EP Church Annapolis,LIFESTYLE,5.0,2,8.8,100.0,Free,0.0,Everyone,Lifestyle,2017-01-14,1.0,4.1 and up
EP Horlogerie,LIFESTYLE,4.9,18,24.0,1000.0,Free,0.0,Everyone,Lifestyle,2018-03-28,0.0,4.0.3 and up
EP Radio,FAMILY,5.0,3,154.0,50.0,Free,0.0,Everyone,Entertainment,2018-03-26,1.0,3.0 and up
TGWEE1,GAME,4.2,5449,20.0,500000.0,Free,0.0,Everyone 10+,Action,2016-09-13,0.0,4.1 and up
TVE-SS,GAME,4.3,5731,31.0,1000000.0,Free,0.0,Mature 17+,Adventure,2018-01-02,0.0,4.1 and up
SS&S,GAME,4.4,11023,16.0,100000.0,Paid,3.99,Teen,Adventure,2018-01-26,0.0,2.3 and up
EP Lab Digest,MEDICAL,2.3,11,12.0,500.0,Free,0.0,Everyone,Medical,2018-07-12,1000000.6,4.1 and up
EP Research Service,BOOKS_AND_REFERENCE,4.7,14,27.0,1000.0,Free,0.0,Everyone,Books & Reference,2018-03-05,1.9,4.1 and up
EKEE,TOOLS,4.4,13,1.5,100.0,Free,0.0,Everyone,Tools,2015-02-20,4.0,4.0 and up
TGWEE,FAMILY,4.3,11,20.0,500.0,Paid,1.99,Everyone 10+,Action;Action & Adventure,2016-05-03,0.0,4.1 and up
TVE-KCC,GAME,4.4,3017,39.0,500000.0,Free,0.0,Mature 17+,Adventure,2018-01-02,0.0,4.3 and up
DE1G(,GAME,4.0,454,27.0,10000.0,Free,0.0,Teen,Arcade,2014-12-02,1.0,2.3 and up
DTM-E(,GAME,3.6,5291,7.2,100000.0,Free,0.0,Teen,Adventure,2014-05-24,2.0,2.2 and up
WYSFC,FAMILY,4.1,39661,47.0,1000000.0,Free,0.0,Teen,Role Playing,2018-08-02,0.0,5.0 and up
EP Gem Hunter,GAME,4.6,79,31.0,1000.0,Free,0.0,Everyone 10+,Action,2016-01-17,0.0,2.3 and up
EP Chain Reaction,FAMILY,3.9,249,21.0,10000.0,Free,0.0,Everyone,Casual;Brain Games,2016-04-10,0.0,2.3 and up
Gate Of Death Ep: 1,GAME,4.4,7,34.0,100.0,Free,0.0,Everyone,Adventure,2016-10-07,1.1,2.3 and up
Sonic 4™ Episode I,GAME,3.7,8014,37.0,100000.0,Paid,2.99,Everyone,Arcade,2016-04-04,0.0,2.2 and up
NS-WF,VIDEO_PLAYERS,3.9,141515,5.7,10000000.0,Free,0.0,Teen,Video Players & Editors,2014-04-23,0.0,2.3 and up
ONH,FAMILY,4.3,254861,52.0,10000000.0,Free,0.0,Teen,Simulation,2018-08-01,0.0,4.4 and up
MSEEH:DG,FAMILY,4.1,227,69.0,10000.0,Free,0.0,Teen,Educational,2018-06-21,1.2,4.0 and up
ER Surgery Simulator,FAMILY,3.6,19601,56.0,1000000.0,Free,0.0,Everyone 10+,Casual,2018-06-06,0.0,4.1 and up
DSEEDHG,FAMILY,3.5,2580,53.0,100000.0,Free,0.0,Everyone,Simulation,2018-07-06,10.0,4.1 and up
ET:EEH,FAMILY,3.9,1938,62.0,1000000.0,Free,0.0,Teen,Educational,2018-05-25,1.6,4.1 and up
LBREEHG,FAMILY,3.9,519,76.0,100000.0,Free,0.0,Everyone,Simulation,2018-08-07,12.0,4.1 and up
HEEHSDG,FAMILY,3.8,1652,71.0,100000.0,Free,0.0,Everyone,Simulation,2018-07-11,10.0,4.1 and up
SD2-S,FAMILY,4.0,39647,72.0,10000000.0,Free,0.0,Everyone 10+,Casual,2017-09-30,1.7,4.0.3 and up
Noot-Noot-er!,FAMILY,4.5,74,2.8,5000.0,Free,0.0,Everyone,Entertainment,2017-11-22,2.0,4.0.3 and up
DX-EOW,FAMILY,3.6,12781,51.0,1000000.0,Free,0.0,Everyone,Casual;Pretend Play,2018-06-06,0.0,4.1 and up
FSHSEDG,FAMILY,3.9,314,28.0,100000.0,Free,0.0,Everyone,Casual,2018-01-15,1.1,5.1 and up
EHS-ESG,FAMILY,4.3,429,40.0,100000.0,Free,0.0,Everyone,Educational,2018-07-19,2.0,4.1 and up
PMEEDHG,FAMILY,4.0,325,27.0,50000.0,Free,0.0,Everyone,Educational,2018-06-12,1.2,4.1 and up
PSSSEDG,FAMILY,3.7,3482,37.0,500000.0,Free,0.0,Everyone,Casual,2018-08-07,1.6,4.4 and up
SSEEDG,FAMILY,3.9,55,46.0,10000.0,Free,0.0,Teen,Educational,2017-11-07,0.0,4.0 and up
SD3ES,FAMILY,4.2,2801,50.0,500000.0,Free,0.0,Everyone,Casual,2017-03-22,1.0,4.0.3 and up
MDEEFG,FAMILY,3.5,173,49.0,10000.0,Free,0.0,Everyone,Educational,2018-01-26,0.0,4.1 and up
EBDD&S,FAMILY,4.0,154,58.0,50000.0,Free,0.0,Teen,Educational,2018-06-13,1.8,4.0.3 and up
EEH-BKES,FAMILY,3.8,25,41.0,1000.0,Free,0.0,Teen,Educational,2017-07-21,1.1,2.3 and up
SD1MESS,FAMILY,4.1,290,73.0,10000.0,Free,0.0,Teen,Role Playing,2018-05-23,1.0,4.3 and up
MSHPVDEG,FAMILY,4.2,23,33.0,1000.0,Free,0.0,Teen,Casual,2018-04-03,1.0,4.1 and up
CSES,FAMILY,4.1,214,46.0,100000.0,Free,0.0,Teen,Casual,2016-12-22,1.0,4.0.3 and up
LESS-EDG,FAMILY,4.4,12,19.0,1000.0,Free,0.0,Teen,Casual,2018-04-20,1.0,2.3 and up
SCSDOES,FAMILY,3.7,52,32.0,10000.0,Free,0.0,Everyone 10+,Role Playing,2018-02-26,1.0,4.1 and up
SD2-MNBEI,FAMILY,4.7,54,92.0,1000.0,Free,0.0,Teen,Role Playing,2018-06-25,1.0,4.3 and up
VBSS:KEE,FAMILY,3.8,20,55.0,5000.0,Free,0.0,Teen,Educational,2018-02-23,1.1,4.0 and up
CEOHSS,FAMILY,4.0,2936,45.0,500000.0,Free,0.0,Everyone,Simulation,2017-10-26,1.5,4.0 and up
EISBTDH,FAMILY,4.2,3263,47.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,2018-05-29,0.0,4.1 and up
KDEERKHG,FAMILY,3.8,515,85.0,100000.0,Free,0.0,Everyone,Simulation,2018-07-20,7.0,4.1 and up
HSD-EEG,FAMILY,3.9,2510,48.0,500000.0,Free,0.0,Everyone 10+,Educational,2018-07-19,2.1,4.1 and up
VMSD:EEH,FAMILY,4.0,1130,77.0,100000.0,Free,0.0,Teen,Educational,2018-05-15,1.4,4.0 and up
EDKER,FAMILY,3.1,4798,30.0,500000.0,Free,0.0,Teen,Casual,2018-06-13,1.9,4.0.3 and up
ER Assist,PRODUCTIVITY,5.0,3,28.0,10.0,Free,0.0,Everyone,Productivity,2016-12-06,0.0,4.1 and up
BI:EEDEI,FAMILY,3.5,246,35.0,50000.0,Free,0.0,Teen,Casual,2016-09-23,1.0,2.3 and up
Lead'er,FINANCE,4.1,54,5.8,5000.0,Free,0.0,Everyone,Finance,2018-03-20,1.5,4.0 and up
DGFG-HE,FAMILY,4.5,51,39.0,5000.0,Free,0.0,Everyone,Casual,2018-04-16,2.1,4.1 and up
OHSHECDS,FAMILY,4.7,7,25.0,1000.0,Free,0.0,Teen,Casual,2018-04-05,1.0,4.1 and up
HDGESS,FAMILY,4.1,120,32.0,10000.0,Free,0.0,Everyone,Casual,2018-03-13,2.0,4.1 and up
EDCE-SCDF,FAMILY,3.9,1909,84.0,100000.0,Free,0.0,Teen,Educational,2018-06-13,2.1,4.0.3 and up
EHS,FAMILY,4.0,286,60.0,100000.0,Free,0.0,Everyone,Simulation,2018-06-28,4.0,4.0.3 and up
DMC ER Now,MEDICAL,4.3,6,5.3,1000.0,Free,0.0,Everyone,Medical,2017-03-16,1.4,2.3 and up
NSESL,FAMILY,3.1,269,39.0,50000.0,Free,0.0,Teen,Educational,2017-06-03,1.0,4.0 and up
CGER,MEDICAL,4.2,19,20.0,1000.0,Free,0.0,Everyone 10+,Medical,2017-09-21,0.0,4.1 and up
TNA-WLTAFE,FAMILY,4.1,58104,17.0,5000000.0,Free,0.0,Teen,Entertainment,2018-07-05,0.0,4.1 and up
Fill 'er Up,TRAVEL_AND_LOCAL,3.2,58,18.0,5000.0,Free,0.0,Everyone,Travel & Local,2017-02-27,1.1,1.6 and up
ASEE,FAMILY,3.3,10449,29.0,1000000.0,Free,0.0,Teen,Educational,2016-12-02,1.7,2.3 and up
EFEP,PRODUCTIVITY,4.7,81614,6.6,500000.0,Paid,2.99,Everyone,Productivity,2018-07-11,0.0,4.0 and up
ETM(K),BUSINESS,4.3,171771,3.2,10000000.0,Free,0.0,Everyone,Business,2018-01-15,0.0,2.1 and up
EAP(S),VIDEO_PLAYERS,4.2,1236,33.0,100000.0,Free,0.0,Everyone,Video Players & Editors,2013-07-17,1.1,2.2 and up
EDA-SS,PRODUCTIVITY,4.7,5867,4.4,100000.0,Free,0.0,Everyone,Productivity,2017-10-31,0.0,4.0 and up
ES App Locker,TOOLS,4.3,32207,3.4,1000000.0,Free,0.0,Everyone,Tools,2017-08-16,0.0,2.1 and up
